employee_id,country,performance_score
ANON_68X72X48X48X48X48X48X51X49X49X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X49X50X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X49X51X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X49X52X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X49X53X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X49X53X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X49X54X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X49X55X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X49X55X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X49X55X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X49X56X52X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X51X49X57X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X50X48X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X48X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X49X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X50X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X50X52X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X50X53X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X50X55X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X55X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X50X56X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X56X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X50X57X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X51X48X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X48X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X49X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X50X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X51X51X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X51X52X54X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X51X51X52X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X53X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X55X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X51X56X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X48X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X48X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X49X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X50X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X50X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X50X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X52X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X52X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X52X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X53X51X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X51X52X53X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X53X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X54X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X55X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X55X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X56X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X56X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X52X57X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X57X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X57X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X52X57X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X53X49X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X53X50X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X50X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X51X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X52X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X53X52X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X53X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X53X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X51X53X54X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X54X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X51X53X55X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X48X49X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X49X48X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X50X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X50X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X50X51X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X50X51X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X50X51X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X51X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X52X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X50X53X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X54X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X50X57X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X50X57X57X,Luxembourg,1.0
ANON_68X72X48X48X48X48X48X52X51X48X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X51X48X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X51X49X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X51X49X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X51X50X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X51X50X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X51X55X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X51X55X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X52X51X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X52X51X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X52X57X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X53X50X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X53X53X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X53X56X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X53X57X51X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X52X54X48X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X54X51X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X54X51X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X55X49X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X56X48X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X52X56X49X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X56X52X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X56X55X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X52X57X54X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X48X51X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X48X54X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X49X51X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X49X54X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X50X54X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X50X55X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X50X56X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X51X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X51X53X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X51X53X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X51X55X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X51X55X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X52X50X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X52X52X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X52X55X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X52X55X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X53X48X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X53X48X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X53X54X51X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X55X49X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X53X57X50X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X48X48X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X48X50X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X48X50X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X48X54X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X49X50X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X49X50X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X49X57X48X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X50X50X50X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X54X51X51X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X51X53X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X51X53X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X51X56X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X52X51X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X52X57X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X53X49X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X53X52X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X53X55X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X53X57X57X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X54X54X48X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X48X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X48X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X48X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X48X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X48X56X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X54X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X49X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X49X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X49X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X49X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X49X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X50X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X50X52X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X54X50X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X50X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X50X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X50X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X51X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X51X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X51X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X51X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X51X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X52X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X52X50X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X54X52X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X52X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X52X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X52X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X53X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X53X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X53X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X53X54X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X54X54X53X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X53X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X54X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X54X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X54X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X54X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X54X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X54X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X55X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X55X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X55X51X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X54X55X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X55X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X55X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X55X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X56X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X56X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X56X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X56X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X56X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X56X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X57X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X57X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X57X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X57X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X54X57X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X54X57X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X51X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X54X55X48X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X48X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X48X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X48X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X49X50X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X54X55X49X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X49X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X51X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X51X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X51X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X52X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X54X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X54X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X54X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X55X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X55X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X55X56X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X57X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X55X57X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X56X49X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X56X49X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X56X53X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X56X56X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X57X48X56X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X54X57X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X57X51X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X57X52X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X54X57X52X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X54X57X52X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X48X49X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X48X54X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X48X54X53X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X55X48X57X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X49X48X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X49X48X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X49X48X56X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X55X49X49X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X49X50X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X49X50X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X49X51X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X49X52X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X49X54X57X,Luxembourg,1.0
ANON_68X72X48X48X48X48X48X55X49X55X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X49X55X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X49X57X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X50X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X49X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X50X50X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X51X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X51X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X50X53X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X55X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X50X56X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X56X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X56X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X50X56X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X51X48X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X51X55X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X51X57X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X48X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X52X49X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X50X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X51X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X51X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X52X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X53X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X54X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X52X55X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X52X56X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X53X49X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X53X50X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X53X53X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X53X53X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X53X54X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X53X56X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X53X57X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X54X48X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X54X49X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X54X49X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X54X51X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X54X51X55X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X55X54X57X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X55X49X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X56X51X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X56X55X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X56X56X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X56X56X52X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X55X56X57X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X56X57X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X56X57X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X57X49X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X57X50X52X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X57X52X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X55X57X54X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X55X57X56X51X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X55X57X57X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X49X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X49X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X50X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X50X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X50X55X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X56X48X50X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X51X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X51X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X51X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X48X52X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X54X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X54X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X55X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X48X57X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X49X50X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X49X51X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X49X53X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X50X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X51X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X51X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X50X51X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X51X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X53X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X53X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X50X54X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X50X55X55X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X50X57X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X50X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X51X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X51X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X52X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X52X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X53X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X53X50X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X54X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X55X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X51X55X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X56X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X51X57X50X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X56X52X49X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X52X50X51X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X56X52X53X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X52X54X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X52X55X54X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X52X56X49X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X52X57X51X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X52X57X55X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X52X57X57X,Luxembourg,2.0
ANON_68X72X48X48X48X48X48X56X53X48X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X48X57X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X49X48X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X49X49X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X49X53X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X50X52X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X50X56X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X51X48X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X51X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X51X53X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X51X57X,Luxembourg,3.0
ANON_68X72X48X48X48X48X48X56X53X53X48X,Luxembourg,5.0
ANON_68X72X48X48X48X48X48X56X53X53X50X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X53X54X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X54X51X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X54X56X,Luxembourg,4.0
ANON_68X72X48X48X48X48X48X56X53X55X53X,Luxembourg,4.0
